Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007399~nervous system development	244	19.86970684039088	1.7119158273083642E-23	64399, 91653, 9742, 30819, 374946, 3084, 351, 56896, 57622, 5818, 23040, 84687, 23043, 9856, 8646, 8408, 8660, 2675, 4610, 10300, 7224, 23026, 134, 6809, 23380, 57526, 83933, 4862, 10752, 4745, 57408, 10512, 6925, 7474, 8326, 4761, 8324, 59277, 9890, 22865, 2334, 1002, 85300, 3785, 40, 84570, 5063, 7483, 5064, 1141, 57540, 440730, 10978, 57662, 4884, 3675, 55800, 57549, 2903, 1813, 2902, 54715, 221914, 4781, 339451, 126520, 23135, 2119, 3208, 287, 288, 10507, 10509, 4774, 5623, 6712, 1827, 7804, 51339, 1826, 6714, 10501, 64084, 10500, 23108, 7143, 8110, 5087, 4671, 2254, 57688, 2009, 1952, 1951, 10716, 5754, 140578, 4681, 50937, 9211, 6860, 57451, 2263, 23114, 8482, 2260, 9693, 100132074, 56126, 56127, 57216, 2018, 2259, 10603, 57453, 2258, 84258, 1840, 2016, 56124, 340419, 55715, 90249, 1608, 7704, 55959, 50944, 8013, 7046, 56130, 56131, 56132, 25987, 27124, 1056, 85377, 83992, 79816, 3912, 9355, 158038, 8820, 8941, 5796, 7852, 2043, 654429, 57118, 54886, 1740, 653464, 7849, 219527, 2290, 64218, 23542, 3815, 2049, 56034, 411, 26012, 1630, 4908, 26011, 84623, 655, 2047, 7975, 6526, 8828, 8829, 4900, 124925, 163404, 9379, 266727, 79143, 55079, 4916, 57497, 1400, 50863, 7504, 23768, 23769, 349667, 6792, 7881, 23529, 8851, 374462, 91851, 55083, 23767, 79971, 26470, 10579, 2743, 6546, 6666, 54437, 6547, 56978, 8609, 4142, 57030, 320, 566, 4137, 53358, 4139, 10100, 57715, 5362, 6695, 8997, 9723, 84668, 333, 576, 79633, 8626, 6446, 8507, 10677, 9839, 375567, 6586, 100532736, 9855, 4045, 8642, 63974, 63973, 27319, 57611, 57731, 84892, 6457, 84894, 5800, 10565, 3746, 10446	929	1837	12846	1.8366773645194199	1.1046992833620873E-19	1.1046992833620873E-19	1.0615590045139166E-19
GOTERM_BP_FAT	GO:0031175~neuron projection development	127	10.342019543973942	1.241509808434663E-21	8013, 91653, 25987, 374946, 3084, 351, 57622, 56896, 5818, 84687, 27124, 23043, 85377, 9856, 8408, 3912, 9355, 158038, 5796, 2043, 654429, 57118, 653464, 10300, 219527, 7224, 64218, 23542, 23380, 6809, 2049, 411, 26012, 4908, 1630, 84623, 655, 2047, 10752, 8828, 8829, 10512, 124925, 7474, 163404, 59277, 9890, 22865, 55079, 4916, 1400, 57497, 1002, 85300, 7504, 84570, 5063, 23768, 5064, 23769, 349667, 6792, 8851, 55083, 1141, 440730, 23767, 57662, 4884, 3675, 54437, 57549, 8609, 1813, 2902, 4781, 126520, 288, 10507, 10509, 4137, 6712, 10100, 1826, 7804, 57715, 10501, 10500, 23108, 7143, 5362, 8997, 6695, 9723, 57688, 1952, 1951, 10716, 6446, 5754, 8507, 10677, 4681, 9211, 6586, 100532736, 6860, 57451, 2263, 23114, 8482, 2260, 9693, 100132074, 57611, 57216, 84258, 57453, 2258, 2016, 57731, 90249, 84894, 5800, 10565, 10446, 50944	929	722	12846	2.432308889611145	8.011462793828881E-18	4.0057313969144405E-18	3.8493011610516726E-18
GOTERM_BP_FAT	GO:0048666~neuron development	136	11.074918566775244	5.478163371735509E-20	8013, 91653, 9742, 30819, 25987, 374946, 3084, 351, 57622, 56896, 5818, 84687, 27124, 23043, 85377, 9856, 8408, 3912, 9355, 158038, 5796, 2043, 654429, 57118, 653464, 10300, 219527, 7224, 64218, 23542, 23380, 6809, 2049, 411, 26012, 4908, 1630, 26011, 84623, 655, 2047, 10752, 8828, 8829, 10512, 124925, 7474, 163404, 4761, 59277, 9890, 22865, 55079, 4916, 1400, 57497, 1002, 85300, 7504, 50863, 84570, 5063, 23768, 5064, 23769, 349667, 6792, 8851, 374462, 55083, 1141, 440730, 23767, 57662, 4884, 3675, 54437, 57549, 8609, 1813, 2902, 4781, 126520, 288, 10507, 10509, 4137, 6712, 10100, 1826, 7804, 57715, 10501, 10500, 23108, 7143, 5362, 8997, 6695, 9723, 57688, 1952, 1951, 10716, 79633, 6446, 5754, 8507, 10677, 4681, 9211, 6586, 100532736, 9855, 6860, 57451, 2263, 23114, 8482, 2260, 9693, 100132074, 57611, 57216, 84258, 57453, 2258, 2016, 57731, 90249, 1608, 84894, 5800, 10565, 10446, 50944	929	837	12846	2.2468064091731583	3.535058823780924E-16	1.178352941260308E-16	1.1323363689377297E-16
GOTERM_BP_FAT	GO:0048812~neuron projection morphogenesis	94	7.654723127035831	2.875481231405289E-19	5063, 8013, 23768, 23769, 6792, 91653, 8851, 55083, 1141, 25987, 374946, 3084, 23767, 351, 57622, 56896, 5818, 4884, 54437, 8609, 1813, 8408, 9355, 158038, 4781, 2043, 654429, 288, 10507, 10509, 4137, 6712, 1826, 7804, 57715, 10501, 10500, 219527, 7143, 5362, 7224, 8997, 9723, 64218, 23542, 57688, 1952, 23380, 1951, 2049, 10716, 4908, 1630, 84623, 655, 2047, 6446, 10752, 8828, 8829, 10512, 7474, 4681, 9211, 6586, 100532736, 6860, 2263, 57451, 59277, 23114, 8482, 9890, 9693, 22865, 57611, 57216, 55079, 4916, 57497, 84258, 2258, 2016, 57453, 1400, 1002, 57731, 90249, 84894, 5800, 7504, 10446, 50944, 84570	929	479	12846	2.7135919602868372	1.855548038625833E-15	4.638870096564583E-16	4.45771477898605E-16
GOTERM_BP_FAT	GO:0099536~synaptic signaling	97	7.899022801302931	1.0093205289981298E-18	8497, 30819, 56130, 56131, 56132, 3360, 57622, 3358, 5413, 6622, 8541, 254263, 1740, 9229, 23542, 2570, 57369, 2569, 3815, 134, 6809, 2566, 26012, 27345, 84502, 777, 5799, 4986, 4900, 6804, 124925, 5173, 4761, 9379, 5334, 64106, 785, 57497, 3785, 40, 5581, 148281, 1143, 1141, 273, 2900, 1138, 1137, 2743, 2742, 4884, 4885, 4887, 6547, 2904, 4889, 2903, 1813, 4923, 2902, 2901, 57030, 2119, 320, 388336, 53358, 2916, 2914, 84073, 64084, 2912, 8618, 7143, 9568, 8997, 2892, 2891, 2890, 25769, 3061, 56479, 81832, 11245, 9211, 6860, 9293, 9693, 56126, 56127, 57338, 2259, 84258, 6854, 11255, 5802, 9607, 50944	929	513	12846	2.614607922749104	6.513145373624932E-15	8.141431717031165E-16	7.823495750396754E-16
GOTERM_BP_FAT	GO:0098916~anterograde trans-synaptic signaling	97	7.899022801302931	1.0093205289981298E-18	8497, 30819, 56130, 56131, 56132, 3360, 57622, 3358, 5413, 6622, 8541, 254263, 1740, 9229, 23542, 2570, 57369, 2569, 3815, 134, 6809, 2566, 26012, 27345, 84502, 777, 5799, 4986, 4900, 6804, 124925, 5173, 4761, 9379, 5334, 64106, 785, 57497, 3785, 40, 5581, 148281, 1143, 1141, 273, 2900, 1138, 1137, 2743, 2742, 4884, 4885, 4887, 6547, 2904, 4889, 2903, 1813, 4923, 2902, 2901, 57030, 2119, 320, 388336, 53358, 2916, 2914, 84073, 64084, 2912, 8618, 7143, 9568, 8997, 2892, 2891, 2890, 25769, 3061, 56479, 81832, 11245, 9211, 6860, 9293, 9693, 56126, 56127, 57338, 2259, 84258, 6854, 11255, 5802, 9607, 50944	929	513	12846	2.614607922749104	6.513145373624932E-15	8.141431717031165E-16	7.823495750396754E-16
GOTERM_BP_FAT	GO:0099537~trans-synaptic signaling	97	7.899022801302931	1.0093205289981298E-18	8497, 30819, 56130, 56131, 56132, 3360, 57622, 3358, 5413, 6622, 8541, 254263, 1740, 9229, 23542, 2570, 57369, 2569, 3815, 134, 6809, 2566, 26012, 27345, 84502, 777, 5799, 4986, 4900, 6804, 124925, 5173, 4761, 9379, 5334, 64106, 785, 57497, 3785, 40, 5581, 148281, 1143, 1141, 273, 2900, 1138, 1137, 2743, 2742, 4884, 4885, 4887, 6547, 2904, 4889, 2903, 1813, 4923, 2902, 2901, 57030, 2119, 320, 388336, 53358, 2916, 2914, 84073, 64084, 2912, 8618, 7143, 9568, 8997, 2892, 2891, 2890, 25769, 3061, 56479, 81832, 11245, 9211, 6860, 9293, 9693, 56126, 56127, 57338, 2259, 84258, 6854, 11255, 5802, 9607, 50944	929	513	12846	2.614607922749104	6.513145373624932E-15	8.141431717031165E-16	7.823495750396754E-16
GOTERM_BP_FAT	GO:0007268~chemical synaptic transmission	97	7.899022801302931	1.0093205289981298E-18	8497, 30819, 56130, 56131, 56132, 3360, 57622, 3358, 5413, 6622, 8541, 254263, 1740, 9229, 23542, 2570, 57369, 2569, 3815, 134, 6809, 2566, 26012, 27345, 84502, 777, 5799, 4986, 4900, 6804, 124925, 5173, 4761, 9379, 5334, 64106, 785, 57497, 3785, 40, 5581, 148281, 1143, 1141, 273, 2900, 1138, 1137, 2743, 2742, 4884, 4885, 4887, 6547, 2904, 4889, 2903, 1813, 4923, 2902, 2901, 57030, 2119, 320, 388336, 53358, 2916, 2914, 84073, 64084, 2912, 8618, 7143, 9568, 8997, 2892, 2891, 2890, 25769, 3061, 56479, 81832, 11245, 9211, 6860, 9293, 9693, 56126, 56127, 57338, 2259, 84258, 6854, 11255, 5802, 9607, 50944	929	513	12846	2.614607922749104	6.513145373624932E-15	8.141431717031165E-16	7.823495750396754E-16
GOTERM_BP_FAT	GO:0030182~neuron differentiation	154	12.54071661237785	1.2695673130760318E-18	8013, 7046, 91653, 9742, 30819, 25987, 374946, 3084, 351, 57622, 56896, 5818, 84687, 27124, 23043, 85377, 9856, 79816, 8408, 3912, 9355, 158038, 5796, 2043, 654429, 57118, 653464, 4610, 10300, 219527, 7224, 64218, 23542, 23380, 6809, 2049, 411, 26012, 4908, 1630, 26011, 84623, 655, 2047, 10752, 8828, 8829, 10512, 6925, 124925, 7474, 163404, 4761, 8324, 59277, 9890, 266727, 22865, 55079, 4916, 1400, 57497, 1002, 85300, 7504, 50863, 84570, 5063, 23768, 7483, 5064, 23769, 349667, 6792, 8851, 374462, 55083, 1141, 440730, 57540, 23767, 57662, 4884, 3675, 54437, 57549, 8609, 1813, 2902, 221914, 4781, 126520, 2119, 288, 10507, 10509, 4137, 6712, 10100, 1826, 7804, 57715, 10501, 10500, 23108, 7143, 5087, 5362, 8997, 6695, 9723, 57688, 1952, 1951, 10716, 79633, 140578, 6446, 5754, 8507, 10677, 375567, 4681, 50937, 9211, 6586, 100532736, 9855, 6860, 63973, 57451, 2263, 23114, 8482, 2260, 9693, 100132074, 57611, 57216, 2018, 84258, 1840, 57453, 2258, 2016, 57731, 340419, 90249, 1608, 84894, 5800, 10565, 10446, 50944	929	1042	12846	2.0436438165406017	8.192517871279634E-15	9.102797634755148E-16	8.74731878709386E-16
GOTERM_BP_FAT	GO:0022008~neurogenesis	171	13.925081433224756	5.285462342142446E-18	8013, 7046, 64399, 91653, 9742, 30819, 25987, 374946, 3084, 351, 57622, 56896, 5818, 84687, 27124, 23043, 85377, 9856, 79816, 8408, 3912, 9355, 158038, 8941, 5796, 7852, 2043, 654429, 57118, 653464, 4610, 10300, 219527, 7224, 64218, 23542, 3815, 23380, 6809, 83933, 2049, 411, 26012, 4908, 1630, 26011, 84623, 655, 2047, 10752, 8828, 8829, 10512, 6925, 124925, 7474, 163404, 8326, 4761, 8324, 59277, 9890, 266727, 79143, 22865, 55079, 4916, 1400, 57497, 1002, 85300, 7504, 50863, 84570, 5063, 23768, 7483, 5064, 23769, 349667, 6792, 23529, 8851, 374462, 55083, 1141, 440730, 57540, 23767, 57662, 4884, 3675, 54437, 6547, 57549, 2903, 56978, 8609, 1813, 2902, 221914, 4781, 126520, 2119, 288, 10507, 566, 10509, 4137, 4139, 6712, 10100, 1826, 7804, 57715, 10501, 10500, 23108, 7143, 5087, 5362, 8997, 6695, 9723, 57688, 2009, 1952, 1951, 10716, 79633, 140578, 6446, 5754, 8507, 10677, 375567, 4681, 50937, 9211, 6586, 100532736, 9855, 6860, 8642, 63973, 57451, 2263, 23114, 8482, 27319, 2260, 9693, 100132074, 57611, 57216, 2018, 84258, 1840, 57453, 2258, 2016, 57731, 340419, 84892, 90249, 1608, 84894, 5800, 10565, 10446, 50944	929	1230	12846	1.9223975425976003	3.41070884938452E-14	3.4107088493845204E-15	3.277515198362531E-15
