Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007399~nervous system development	238	18.335901386748844	2.576603962811543E-16	5021, 6597, 388552, 374946, 22876, 351, 56896, 57622, 596, 23040, 85414, 23284, 23043, 92737, 8648, 7436, 9856, 10893, 6900, 8646, 8408, 5270, 2675, 2796, 51412, 4610, 55219, 4613, 7224, 4741, 5830, 9639, 10752, 816, 10512, 6925, 3792, 4761, 9890, 200894, 28969, 2334, 55236, 1002, 10409, 1808, 3785, 6812, 4756, 83482, 1009, 114787, 1141, 57540, 10978, 6709, 57662, 1496, 7915, 54715, 221914, 4781, 339451, 23135, 23136, 287, 1268, 6712, 51339, 1826, 6714, 55816, 10500, 2254, 57688, 2009, 1952, 1951, 81551, 613, 10397, 137970, 6604, 65078, 91584, 6860, 92558, 8128, 4684, 7038, 23114, 100132074, 22941, 56126, 1600, 2258, 741, 1840, 56122, 2016, 2257, 56124, 56125, 57698, 90249, 5523, 747, 4435, 10048, 50944, 9463, 7046, 10371, 56130, 56131, 57463, 56132, 57580, 2823, 10018, 26153, 27124, 56135, 83992, 10497, 8927, 255738, 6506, 4208, 8925, 3912, 404037, 10381, 2045, 56141, 2044, 56142, 2042, 654429, 83741, 56144, 1740, 81565, 56147, 7844, 5789, 1627, 2290, 9247, 6653, 2055, 23542, 146760, 26012, 1630, 26011, 79955, 2047, 6405, 8829, 163404, 9139, 5453, 5454, 6664, 5455, 23314, 23316, 4916, 1400, 53335, 57498, 7869, 6538, 23768, 23648, 349667, 6792, 9024, 5463, 8851, 55083, 8292, 27445, 8293, 10579, 51286, 79977, 3157, 6546, 6666, 79739, 56978, 4142, 8620, 80823, 9394, 57030, 5590, 79048, 4137, 78999, 53358, 4139, 80031, 6692, 51738, 9048, 5362, 285016, 85508, 1678, 84668, 333, 79633, 578, 89796, 8882, 8642, 4168, 63974, 27319, 57611, 54221, 3624, 81029, 1687, 2897, 57057, 107, 6457, 84894, 84530, 5800, 55558, 3746, 5803, 10446	1003	1959	13615	1.6491464860141374	1.4426237981979284E-12	1.6740195946386595E-12	1.6477382342179818E-12
GOTERM_BP_FAT	GO:0061564~axon development	75	5.778120184899846	2.1124553527411024E-13	23768, 349667, 6792, 9024, 8851, 10371, 55083, 1141, 57463, 374946, 22876, 351, 57622, 56896, 26153, 596, 6709, 1496, 6900, 8408, 10381, 4781, 2045, 2044, 2042, 654429, 1268, 81565, 78999, 4137, 6712, 1826, 80031, 10500, 9048, 5362, 7224, 146760, 1951, 1630, 2047, 4741, 6405, 137970, 10752, 8829, 10512, 8882, 65078, 91584, 3792, 4684, 23114, 9890, 57611, 4916, 1600, 2258, 1400, 53335, 1002, 57698, 1808, 107, 90249, 6812, 84894, 55558, 5800, 4756, 10048, 7869, 5803, 10446, 1009	1003	407	13615	2.501402426626754	1.3726565439853289E-9	6.862311213379471E-10	6.754575990389675E-10
GOTERM_BP_FAT	GO:0031175~neuron projection development	112	8.628659476117104	1.1716900467673063E-12	10371, 388552, 57463, 374946, 22876, 351, 57580, 2823, 57622, 56896, 26153, 596, 27124, 23043, 7436, 9856, 6900, 4208, 8408, 8925, 3912, 10381, 2045, 2044, 2042, 654429, 81565, 5789, 1627, 7224, 23542, 146760, 26012, 1630, 2047, 4741, 6405, 10752, 816, 8829, 10512, 163404, 9139, 3792, 5454, 9890, 23316, 4916, 1400, 53335, 57498, 55236, 1002, 1808, 6812, 4756, 7869, 1009, 23768, 349667, 9024, 6792, 8851, 55083, 114787, 1141, 6709, 57662, 1496, 4781, 80823, 23136, 5590, 1268, 4137, 78999, 6712, 1826, 80031, 10500, 51738, 9048, 5362, 285016, 57688, 1952, 1951, 81551, 137970, 8882, 65078, 91584, 92558, 6860, 4684, 4168, 23114, 100132074, 57611, 1600, 2258, 2016, 57698, 107, 90249, 84894, 55558, 5800, 10048, 5803, 10446, 50944	1003	761	13615	1.9977911207245542	7.612725783090468E-9	2.5374900779490628E-9	2.4976526163589743E-9
GOTERM_BP_FAT	GO:0048667~cell morphogenesis involved in neuron differentiation	79	6.086286594761171	1.7731584855217144E-12	23768, 6792, 9024, 8851, 10371, 55083, 1141, 57463, 374946, 351, 57622, 56896, 26153, 596, 6709, 1496, 7436, 6900, 8408, 4208, 10381, 4781, 2045, 2044, 80823, 654429, 81565, 78999, 4137, 5789, 6712, 1826, 80031, 10500, 9048, 5362, 7224, 23542, 1952, 1951, 1630, 79955, 2047, 6405, 137970, 10752, 816, 8829, 10512, 65078, 91584, 3792, 4684, 23114, 9890, 23316, 57611, 4916, 1600, 2258, 1400, 57498, 53335, 1002, 57698, 1808, 107, 90249, 6812, 84894, 55558, 5800, 4756, 10048, 7869, 5803, 10446, 50944, 1009	1003	459	13615	2.336313499588381	1.1520072229487255E-8	2.8800526701086447E-9	2.834837128727841E-9
GOTERM_BP_FAT	GO:0048812~neuron projection morphogenesis	83	6.3944530046224966	4.404377148080937E-12	23768, 6792, 9024, 8851, 10371, 55083, 1141, 57463, 374946, 351, 2823, 57622, 56896, 26153, 596, 6709, 1496, 7436, 6900, 8408, 10381, 4781, 2045, 2044, 80823, 23136, 654429, 5590, 81565, 78999, 4137, 5789, 6712, 1826, 80031, 10500, 9048, 5362, 7224, 23542, 57688, 1952, 1951, 1630, 2047, 6405, 137970, 10752, 816, 8829, 10512, 65078, 91584, 6860, 3792, 4684, 23114, 9890, 23316, 57611, 4916, 1600, 2258, 2016, 1400, 57498, 53335, 1002, 57698, 1808, 107, 90249, 6812, 84894, 55558, 5800, 4756, 10048, 7869, 5803, 10446, 50944, 1009	1003	503	13615	2.239890665974244	2.86151639050658E-8	5.723047666216369E-9	5.633198372395518E-9
GOTERM_BP_FAT	GO:0007409~axonogenesis	68	5.238828967642527	1.0181873550515432E-11	23768, 6792, 9024, 8851, 10371, 55083, 1141, 57463, 374946, 351, 57622, 56896, 26153, 596, 6709, 1496, 6900, 8408, 10381, 4781, 2045, 2044, 654429, 81565, 78999, 4137, 6712, 1826, 80031, 10500, 9048, 5362, 7224, 1951, 1630, 2047, 6405, 137970, 10752, 8829, 10512, 65078, 91584, 3792, 4684, 23114, 9890, 57611, 4916, 1600, 2258, 1400, 53335, 1002, 57698, 1808, 107, 90249, 6812, 84894, 55558, 5800, 4756, 10048, 7869, 5803, 10446, 1009	1003	378	13615	2.4419334588826116	6.615151204591996E-8	1.1025272076283126E-8	1.0852180225924363E-8
GOTERM_BP_FAT	GO:0022008~neurogenesis	160	12.326656394453005	6.59799831036366E-11	7046, 9463, 10371, 388552, 57463, 374946, 22876, 351, 57580, 2823, 57622, 56896, 26153, 596, 85414, 27124, 23284, 23043, 92737, 8648, 7436, 9856, 10893, 6900, 255738, 4208, 8408, 8925, 3912, 10381, 2045, 2044, 2042, 654429, 5270, 2796, 81565, 4610, 5789, 4613, 1627, 7224, 9247, 6653, 23542, 146760, 26012, 1630, 26011, 79955, 2047, 4741, 5830, 9639, 6405, 10752, 816, 8829, 10512, 6925, 163404, 9139, 5453, 3792, 5454, 4761, 6664, 9890, 23314, 23316, 4916, 1400, 53335, 57498, 55236, 1002, 1808, 6812, 4756, 7869, 83482, 1009, 23768, 349667, 9024, 6792, 8851, 55083, 114787, 1141, 57540, 6709, 57662, 51286, 1496, 56978, 221914, 4781, 80823, 23136, 9394, 5590, 79048, 1268, 4137, 78999, 4139, 6712, 1826, 80031, 10500, 6692, 51738, 9048, 5362, 285016, 85508, 57688, 2009, 1952, 1951, 81551, 79633, 10397, 137970, 89796, 6604, 8882, 65078, 91584, 92558, 6860, 4684, 8642, 4168, 23114, 27319, 100132074, 57611, 3624, 1600, 81029, 1687, 1840, 2258, 2016, 57057, 741, 57698, 107, 90249, 5523, 84894, 747, 55558, 5800, 10048, 5803, 10446, 50944	1003	1312	13615	1.6553996546944532	4.286719632595748E-7	6.123885003204672E-8	6.0277427421108E-8
GOTERM_BP_FAT	GO:0048699~generation of neurons	151	11.633281972265024	1.2657060688087333E-10	7046, 9463, 10371, 388552, 57463, 374946, 22876, 351, 57580, 2823, 57622, 56896, 26153, 596, 85414, 27124, 23284, 23043, 92737, 8648, 7436, 9856, 6900, 255738, 4208, 8408, 8925, 3912, 10381, 2045, 2044, 2042, 654429, 5270, 2796, 81565, 4610, 5789, 4613, 1627, 7224, 6653, 23542, 146760, 26012, 1630, 26011, 79955, 2047, 4741, 5830, 6405, 10752, 816, 8829, 10512, 6925, 163404, 9139, 3792, 5454, 4761, 6664, 9890, 23314, 23316, 4916, 1400, 53335, 57498, 55236, 1002, 1808, 6812, 4756, 7869, 83482, 1009, 23768, 349667, 9024, 6792, 8851, 55083, 114787, 1141, 57540, 6709, 57662, 51286, 1496, 221914, 4781, 80823, 23136, 9394, 5590, 79048, 1268, 4137, 78999, 4139, 6712, 1826, 80031, 10500, 6692, 51738, 9048, 5362, 285016, 85508, 57688, 2009, 1952, 1951, 81551, 79633, 137970, 89796, 6604, 8882, 65078, 91584, 92558, 6860, 4684, 4168, 23114, 100132074, 57611, 3624, 1600, 81029, 1687, 1840, 2258, 2016, 57057, 57698, 107, 90249, 5523, 84894, 747, 55558, 5800, 10048, 5803, 10446, 50944	1003	1226	13615	1.6718726365764045	8.223291285691658E-7	1.0279115411312926E-7	1.0117737887539812E-7
GOTERM_BP_FAT	GO:0048666~neuron development	119	9.167950693374422	1.556381083621971E-10	9463, 10371, 388552, 57463, 374946, 22876, 351, 57580, 2823, 57622, 56896, 26153, 596, 27124, 23043, 7436, 9856, 6900, 4208, 8408, 8925, 3912, 10381, 2045, 2044, 2042, 654429, 81565, 5789, 1627, 7224, 23542, 146760, 26012, 1630, 26011, 79955, 2047, 4741, 6405, 10752, 816, 8829, 10512, 163404, 9139, 3792, 5454, 4761, 9890, 23316, 4916, 1400, 53335, 57498, 55236, 1002, 1808, 6812, 4756, 7869, 1009, 23768, 349667, 9024, 6792, 8851, 55083, 114787, 1141, 6709, 57662, 1496, 4781, 80823, 23136, 9394, 5590, 79048, 1268, 4137, 78999, 6712, 1826, 80031, 10500, 51738, 9048, 5362, 285016, 57688, 1952, 1951, 81551, 79633, 137970, 8882, 65078, 91584, 92558, 6860, 4684, 4168, 23114, 100132074, 57611, 1600, 2258, 2016, 57698, 107, 90249, 84894, 55558, 5800, 10048, 5803, 10446, 50944	1003	893	13615	1.8088902385787764	1.0111799516598907E-6	1.1235342111435495E-7	1.1058952255291672E-7
GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	97	7.473035439137134	3.867658878224917E-10	7046, 10371, 57463, 374946, 351, 57580, 57622, 56896, 26153, 596, 753, 23043, 7436, 6900, 4208, 8408, 3912, 10381, 2045, 2044, 57111, 2042, 654429, 81565, 11078, 5789, 7224, 23542, 26012, 1630, 79955, 2047, 6405, 10752, 816, 8829, 10512, 4087, 3792, 5454, 9890, 200894, 23316, 4916, 1400, 53335, 57498, 1002, 10409, 1808, 6812, 4756, 7869, 1009, 23768, 9024, 6792, 8851, 55083, 1141, 6709, 79977, 1496, 4781, 80823, 4137, 78999, 4017, 6712, 1826, 6714, 80031, 10500, 9048, 5362, 1952, 1951, 137970, 65078, 91584, 4684, 23114, 57611, 1600, 2258, 55435, 57698, 107, 90249, 4435, 84894, 55558, 5800, 10048, 5803, 10446, 50944	1003	684	13615	1.9250071423157429	2.5128145161312787E-6	2.5128179731827286E-7	2.473367852624834E-7
